seqid,org_ID,parent_ID,code,name,name_30,name_15,orgtype_ID,org_type,address1,address2,city,state,zipcode,grade_span,subtype_ID,subtype_nm,source,reptsource,add_orig,match_note,score,match_add,xcoord,ycoord
84,1174,,31501,Bryant University,Bryant University,Bryant Univ,2,School,1150 Douglas Pike,,Smithfield,RI,02917,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,100,"1150 DOUGLAS PIKE, SMITHFIELD, RI, 02917",317076.339968531,305428.57483137294
85,1105,,28504,Johnson and Wales University,Johnson and Wales University,Johnson  Wales,2,School,8 Abbott Park Place,,Providence,RI,02903,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,100,"8 ABBOTT PARK PL, PROVIDENCE, RI, 02903",351792.7337385692,268508.14468333893
86,704,,21502,Naval War College,Naval War College,Naval War,2,School,686 Cushing Road,,Newport,RI,02841,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,92.08,"686 CUSHING RD, NEWPORT, RI, 02840",374789.6012307408,155131.1075320007
87,1376,,35506,New England Institute of Technology,NE Institute of Technology    ,NEIT           ,2,School,1 New England Tech Boulevard,,East Greenwich,RI,02818,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,100,"1 NEW ENGLAND TECH BLVD, EAST GREENWICH, RI, 02818",327363.9979251604,210718.30395145086
88,1103,,28502,Providence College,Providence College,Providence Col.,2,School,549 River Avenue,,Providence,RI,02918,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,100,"549 RIVER AV, PROVIDENCE, RI, 02918",344549.7214569572,277209.9663156316
89,1104,,28503,Rhode Island School of Design,Rhode Island School of Design,RISD,2,School,2 College Street,,Providence,RI,02903,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,100,"2 COLLEGE ST, PROVIDENCE, RI, 02903",353297.0489587971,270663.780012707
90,1602,,96501,Roger Williams University,Roger Williams University,Roger Williams,2,School,1 Old Ferry Road,,Bristol,RI,02809,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,100,"1 OLD FERRY RD, BRISTOL, RI, 02809",393480.82185039023,205457.62078624914
91,703,,21501,Salve Regina University,Salve Regina University,Salve Regina,2,School,100 Ochre Point Avenue,,Newport,RI,02840,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,100,"100 OCHRE POINT AV, NEWPORT, RI, 02840",383158.84610666014,142324.5128973881
92,590,2950,17501,Community College of R.I. - Flanagan Campus,Community College of R.I.,CCRI-Lincoln,2,School,1762 Louisquisset Pike,,Lincoln,RI,02865,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,90.92,"1762 OLD LOUISQUISSET PIKE, LINCOLN, RI, 02865",340049.3916382665,296502.35302435
93,1375,2950,35501,Community College of R.I. - Knight Campus,Community College of R.I.,CCRI,2,School,400 East Avenue,,Warwick,RI,02886,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,100,"400 EAST AV, WARWICK, RI, 02886",332874.5985009881,229155.37543981828
94,1108,2950,28507,Community College of R.I. - Liston Campus,Community College of RI - List,CCRI-Providence,2,School,1 Hilton Street,,Providence,RI,02905,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,100,"1 HILTON ST, PROVIDENCE, RI, 02905",351666.87276854273,263867.8032111161
95,705,2950,21503,Community College of R.I.-Newport County Campus,Community College of RI-New,CCRI-Newport,2,School,1 John H. Chafee Blvd.,,Newport,RI,02840,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,100,"1 JOHN H CHAFEE BLVD, NEWPORT, RI, 02840",379153.7267546901,158175.53111108867
96,1106,,28505,Rhode Island College,Rhode Island College          ,RIC            ,2,School,600 Mt. Pleasant Avenue,,Providence,RI,02908,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,MULTIPLE MATCHES,100,"600 MOUNT PLEASANT AV, PROVIDENCE, RI, 02908",337988.14311292116,276431.79373678
97,1220,,32501,University of Rhode Island,University of Rhode Island,URI,2,School,35 Campus Avenue,35 Campus Avenue,Kingstown,RI,02881,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,Green Hall Kingston 02881,ONE MATCH,99.15,"35 CAMPUS AV, SOUTH KINGSTOWN, RI, 02881",320581.87832316844,146242.61427099514
98,2385,,28508,URI/Alan Shawn Feinstein College of Continuing Education,URI/Alan Shawn Feinstein,URI/Alan Shawn,2,School,80 Washington Street,,Providence,RI,02903,,24,State Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,,ONE MATCH,100,"80 WASHINGTON ST, PROVIDENCE, RI, 02903",351510.3229002631,269663.5630623769
99,3484,,07318,First Years Learning Center,First Years Learning Center,First Years Lea,2,School,1400 Elmwood Avenue,,Cranston,RI,02910,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"1400 ELMWOOD AV, CRANSTON, RI, 02910",349145.9411931932,250644.51298684644
100,2619,80,28386,Highlander Charter School/Mariposa Center@Meeting St.School,Highlander/Mariposa Center,Mariposa Center,2,School,1000 Eddy Street,,Providence,RI,02907,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,92.08,"1000 EDDY ST, PROVIDENCE, RI, 02905",354045.32583914365,261611.24511180122
101,3278,,35376,The Learning Garden,The Learning Garden,Learning Garden,2,School,295 Warwick Neck Ave,,Warwick,RI,02889,PK - PF,23,Day Care/Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"295 WARWICK NECK AV, WARWICK, RI, 02889",360995.425317785,223389.35661311168
102,136,,01329,"Barrington Early Childhood Center, Inc.",Early Childhood Center,Early Childhood,2,School,27 College Lane,College Lane,Barrington,RI,02806,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,P.O. Box 448 Barrington 02806,ONE MATCH,100,"27 COLLEGE LN, BARRINGTON, RI, 02806",375259.29446156573,247695.16629556194
103,127,,01304,JCC at Temple Habonim-Barrington,JCC at Temple Habonim,JCC at Temple,2,School,165 New Meadow Road,,Barrington,RI,02806,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"165 NEW MEADOW RD, BARRINGTON, RI, 02806",381744.3805878958,241247.63421130466
104,130,,01323,Kids Quarters Inc.,Kids Quarters Inc.,Kids Quarters,2,School,64 Bay Spring Avenue,,Barrington,RI,02806,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"64 BAY SPRING AV, BARRINGTON, RI, 02806",370636.1336958863,242171.0020040421
105,131,,01324,Tot's Cooperative Nursery School,Tot's Cooperative Nursery,Tot's Nursery,2,School,461 County Road,,Barrington,RI,02806,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"461 COUNTY RD, BARRINGTON, RI, 02806",377641.3605570191,242623.08223446098
106,1600,,96310,Little Friends Preschool,Little Friends Preschool,Little Friends,2,School,300 High Street,PO Box 442,Bristol,RI,02809,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"300 HIGH ST, BRISTOL, RI, 02809",389833.844082674,214697.7593255718
107,169,,03310,Harrisville Preschool,Harrisville Preschool,Harrisville Pre,2,School,474 Chapel Street,,Harrisville,RI,02830,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,97.63,"474 CHAPEL ST, BURRILLVILLE, RI, 02830",279647.90107584104,321881.9885937521
108,200,,04302,Play Plus Preschool (YWCA),Play Plus Preschool (YWCA),Play Plus,2,School,43 Hawes Street,,Central Falls,RI,02863,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"43 HAWES ST, CENTRAL FALLS, RI, 02863",358673.80104313523,291595.1593268797
109,202,,04304,The Children's Workshop-CF,The Children's Workshop-CF,Children's,2,School,151 Hunt Street,,Central Falls,RI,02863,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"151 HUNT ST, CENTRAL FALLS, RI, 02863",358073.9952916342,296336.383909062
110,1640,,98301,Charlestown Early Learning Center,Charlestown Early Learning Ctr,Charlestown E L,2,School,4605 Old Post Road,4605 Old Post Road,Charlestown,RI,02813,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,P.O. Box 220 Charlestown 02813,ONE MATCH,100,"4605 OLD POST RD, CHARLESTOWN, RI, 02813",287095.5906204473,109988.42431936256
111,1646,,98307,St. Andrew Preschool,St. Andrew Preschool,St. Andrew,2,School,15 East Beach Road,PO Box 1259,Charlestown,RI,02813,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"15 EAST BEACH RD, CHARLESTOWN, RI, 02813",272124.58786725294,99488.64492010312
112,233,,06323,"CHILD, Inc-Cady St.","CHILD, Inc-Cady St.           ","CHILD, Inc     ",2,School,23 Cady Street,,Coventry,RI,02816,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"23 CADY ST, COVENTRY, RI, 02816",309559.562725867,220375.18567241542
113,231,,06302,"Creative Child, Inc.","Creative Child, Inc.",Creative Child,2,School,613 Tiogue Avenue,,Coventry,RI,02816,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"613 TIOGUE AV, COVENTRY, RI, 02816",312990.6910121372,218955.0725714448
114,234,,06324,Raggedy Ann and Andy Nursery School,Raggedy Ann and Andy Nursery,Raggedy Ann    ,2,School,179 Hopkins Hollow Road,,Greene,RI,02827,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,95.41,"179 HOPKINS HOLLOW RD, COVENTRY, RI, 02827",259936.41538222885,220450.62690045522
115,310,,07332,Candy Cane,Candy Cane,Candy Cane     ,2,School,54 Olney Arnold Road,,Cranston,RI,02920,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,92.08,"54 OLNEY ARNOLD RD, CRANSTON, RI, 02921",329096.7824348263,246359.70743770502
116,320,,07342,Carriage House Day Care,Carriage House Day Care       ,Carriage House ,2,School,156 Shaw Avenue,,Cranston,RI,02905,KG - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"156 SHAW AV, CRANSTON, RI, 02905",356511.93116374733,252055.09975884267
117,292,,07301,Cornerstone School,Cornerstone School,Cornerstone,2,School,665 Dyer Avenue,,Cranston,RI,02920,PK - 12,12,Special Education,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"665 DYER AV, CRANSTON, RI, 02920",339433.71792580513,259163.70434314266
118,299,,07309,Cranston Child Development Center,Cranston Child Development,Cranston Child,2,School,848 Atwood Avenue,,Cranston,RI,02920,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"848 ATWOOD AVE, CRANSTON, RI, 02920",333182.0863493296,259219.60906138725
119,323,,07345,Faith Nursery School,Faith Nursery School          ,Faith Nursery  ,2,School,499 Hope Road,,Cranston,RI,02921,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"499 HOPE RD, CRANSTON, RI, 02921",323701.9216002395,243571.9831270891
120,309,,07331,Happy Hollow Nursery School,Happy Hollow Nursery,Happy Hollow,2,School,139 Ocean Avenue,c/o Trinity Church,Cranston,RI,02905,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"139 OCEAN AV, CRANSTON, RI, 02905",358157.41214314086,249360.6914325895
121,314,,07336,Learning Brooke,Learning Brooke,Learning,2,School,1170 Pontiac Avenue,,Cranston,RI,02920,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"1170 PONTIAC AV, CRANSTON, RI, 02920",341687.66243195004,243749.41397873688
122,328,,07350,Pumpkin Patch Early Learning Center,Pumpkin Patch Early,Pumpkin Patch,2,School,220 Comstock Parkway,,Cranston,RI,02921,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"220 COMSTOCK PKWY, CRANSTON, RI, 02921",324005.42758584575,254764.70182627032
123,293,,07302,St. David's Preschool,St. David's Preschool,St. David's,2,School,200 Meshanticut Valley Pky.,,Cranston,RI,02920,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"200 MESHANTICUT VALLEY PKWY, CRANSTON, RI, 02920",337238.6566029588,249487.7699642292
124,302,,07312,Sunshine Pre-School,Sunshine Pre-School           ,Sunshine PreSch,2,School,690 Dyer Avenue,,Cranston,RI,02920,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"690 DYER AV, CRANSTON, RI, 02920",339708.3712705749,258813.7049543028
125,294,,07303,The Little Shepherd Preschool,Little Shepherd School        ,Little Shepherd,2,School,565 Pontiac Avenue,c /o Philip's Baptist Church,Cranston,RI,02910,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"565 PONTIAC AV, CRANSTON, RI, 02910",345167.56060473085,250890.5595827018
126,301,,07311,Western Cranston Learning Center,Western Cranston Learning Ctr.,Western Cr     ,2,School,140 Natick Avenue,,Cranston,RI,02920,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,92.08,"140 NATICK AV, CRANSTON, RI, 02921",331752.9862952132,243712.6491704134
127,370,,08301,Academy for Little Children-Cumberland,Academy for Little Children,Academy For,2,School,35 Industrial Road,,Cumberland,RI,02864,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"35 INDUSTRIAL RD, CUMBERLAND, RI, 02864",356008.5150456328,316637.3161654654
128,371,,08302,Cherry Blossom Early Enrichment School,Cherry Blossom Early,Cherry,2,School,3191 Mendon Road,,Cumberland,RI,02864,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"3191 MENDON RD, CUMBERLAND, RI, 02864",340210.2684111719,324663.9820361881
129,381,,08330,Emmanuel Nursery School,Emmanuel Nursery              ,Emmanuel School,2,School,120 Nate Whipple Highway,,Cumberland,RI,02864,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"120 NATE WHIPPLE HWY, CUMBERLAND, RI, 02864",342307.96049894276,326682.80230700877
130,373,,08322,Four Corners YMCA Early Learning Center,Four Corners YMCA Early,Four Corners,2,School,160 Bear Hill Road,,Cumberland,RI,02864,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"160 BEAR HILL RD, CUMBERLAND, RI, 02864",358088.84795691696,315419.2746663166
131,2515,,08332,Hand in Hand Christian Preschool,Hand in Hand Christian,Hand in Hand,2,School,126 Angell Road,,Cumberland,RI,02864,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"126 ANGELL RD, CUMBERLAND, RI, 02864",351268.69046100584,314845.99748039
132,382,,08331,The Neighborhood Nursery,The Neighborhood Nursery      ,Neighborhood   ,2,School,2550 Diamond Hill Road,,Cumberland,RI,02864,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"2550 DIAMOND HILL RD, CUMBERLAND, RI, 02864",354823.49841799523,319324.53810200095
133,413,,09332,Aim High Early Learning Center,Aim High Early Learning Center,Aim High Early,2,School,3355 South County Trail,,East Greenwich,RI,02818,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"3355 S COUNTY TRL, EAST GREENWICH, RI, 02818",329338.54971804074,190118.33935602044
134,404,,09323,Barbara M. Tufts Cooperative Preschool,Barbara M. Tufts Cooperative,Barbara M.Tufts,2,School,1558 South County Trail,,East Greenwich,RI,02818,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"1558 S COUNTY TRL, EAST GREENWICH, RI, 02818",329450.14102459926,207828.14185936924
135,405,,09324,East Greenwich Pre-School,East Greenwich Pre-School     ,E.G. Pre       ,2,School,167 Tillinghast Road,,East Greenwich,RI,02818,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"167 TILLINGHAST RD, EAST GREENWICH, RI, 02818",323563.5320401922,202393.2125395083
136,403,,09322,"Happy Hearts Learning Center, Inc.",Happy Hearts Learning Center  ,Happy Hearts   ,2,School,2608 South County Trail,PO Box 1536,East Greenwich,RI,02818,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"2608 S COUNTY TRL, EAST GREENWICH, RI, 02818",330262.5044785918,197577.3082010444
137,400,,09303,London Bridge Child Care Center,London Bridge Child Care ,London Bridge,2,School,146 Duke Street,,East Greenwich,RI,02818,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"146 DUKE ST, EAST GREENWICH, RI, 02818",342282.09028915915,209930.2401717407
138,409,,09328,The Children's Workshop-East Greenwich,The Children's Workshop-EG,Children's,2,School,934 Main Street,,East Greenwich,RI,02818,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"934 MAIN ST, EAST GREENWICH, RI, 02818",340128.4934831437,207309.73823201476
139,2565,,09305,The Nested Academy,The Nested Academy,Nested Acad,2,School,3116 South County Trail,,East Greenwich,RI,02818,KG - 01,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"3116 S COUNTY TRL, EAST GREENWICH, RI, 02818",330488.6338287729,192563.66313138313
140,459,,10309,Brown Play School,Brown Play School,Brown Play,2,School,4 Newman Avenue,,Rumford,RI,02916,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,95.04,"4 NEWMAN AV, EAST PROVIDENCE, RI, 02916",367594.740139836,275960.5061744614
141,472,,10332,Covenant Cooperative Nursery School,Covenant Nursery School       ,Covenant School,2,School,165 Rounds Avenue,c/o Covenant Church,Riverside,RI,02915,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,95.3,"165 ROUNDS AV, EAST PROVIDENCE, RI, 02915",371380.02814762463,249467.44422068467
142,454,,10303,E. Providence Early Childhood Center,E. Prov. Early Childhood      ,E. Providence  ,2,School,240 Crescent View Avenue,,East Providence,RI,02915,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"240 CRESCENT VIEW AVE, EAST PROVIDENCE, RI, 02915",367191.9374437665,246067.21899659967
143,2508,,10344,East Bay Head Start-Willett Avenue,East Bay Head Start,East Bay Head,2,School,386 Willett Avenue,,Riverside,RI,02915,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,95.3,"386 WILLETT AV, EAST PROVIDENCE, RI, 02915",368129.5352399845,251252.48076375527
144,460,,10310,The Children's Workshop-Rumford,The Children's Worksho-Rumford,Children's,2,School,411 Narragansett Park Drive,,Rumford,RI,02916,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,95.04,"411 NARRAGANSETT PARK DR, EAST PROVIDENCE, RI, 02916",370996.92456729873,283050.45866668527
145,1621,,97307,The Children's Village,The Children's Village,Children's Vil,2,School,567 South County Trail #201,,Exeter,RI,02822,KG - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,92.08,"567 S COUNTY TRL, EXETER, RI, 02877",313575.56081238197,161930.41180653477
146,510,,13302,"The Learning Place, LLC","The Learning Place, LLC       ",Learning Place ,2,School,19-B Terry Lane,,Chepachet,RI,02814,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,94.81,"19B TERRY LN, GLOCESTER, RI, 02814",288031.8558410885,298881.5794647053
147,1643,,98304,Trinity Lutheran Preschool,Trinity Lutheran Preschool    ,Trinity Luthera,2,School,110 High Street,,Ashaway,RI,02804,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,94.61,"110 HIGH ST, HOPKINTON, RI, 02804",247347.49458848283,128261.27569788646
148,1642,,98303,Wood River Preschool,Wood River Preschool         ,Wood River Pre ,2,School,1116 Main Street,PO Box 208,Hopkinton,RI,02832,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,1059 Main Street Hope Valley 02832,ONE MATCH,92.08,"1116 MAIN ST, HOPKINTON, RI, 02898",271151.9623701598,156474.9029192099
149,548,,16330,Cherry Hill Preschool,Cherry Hill Preschool,Cherry Hill ,2,School,10 Waterman Avenue,,Johnston,RI,02919,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"10 WATERMAN AV, JOHNSTON, RI, 02919",334261.6431044613,273579.2927687372
150,2488,,16302,"Creative Center Daycare and Preschool II, Inc.",Creative Center Daycare,Creative Center,2,School,2952 Hartford Avenue,,Johnston,RI,02919,KG - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"2952 HARTFORD AV, JOHNSTON, RI, 02919",309669.37726498983,273706.80359423964
151,547,,16326,Johnston Child Care Center,Johnston Child Care           ,Johnston Child ,2,School,87 Putnam Avenue,,Johnston,RI,02919,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"87 PUTNAM AV, JOHNSTON, RI, 02919",330259.3435775957,283980.0768734376
152,550,,16332,Kinder-Care At Work,Kinder-Care At Work           ,Kinder-Care    ,2,School,350 Central Avenue,,Johnston,RI,02919,PK - PF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"350 CENTRAL AV, JOHNSTON, RI, 02919",330846.80714101664,264820.65423848963
153,576,,17302,Maple Hill Early Learning Center,Maple Hill Early Learning,Maple Hill,2,School,3357 Mendon Rd,,Cumberland,RI,02864,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"3357 MENDON RD, CUMBERLAND, RI, 02864",339145.07253747917,325925.37983356696
154,584,,17330,The Children's Workshop-Lincoln,The Children's Workshop,Children's,2,School,25 Blackstone Valley Place,,Lincoln,RI,02865,PK - KF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"25 BLACKSTONE VALLEY PL, LINCOLN, RI, 02865",338340.56572699134,311530.7913713028
155,599,,18301,Little Compton Nursery School,Little Compton Nursery,Little Compton,2,School,1 Commons Road,United Congregational Church,Little Compton,RI,02837,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,90.92,"1 COMMONS, LITTLE COMPTON, RI, 02837",418121.88137236476,155392.08611311362
156,627,,19322,"Bright Ideas, Inc.","Bright Ideas, Inc.",Bright Ideas,2,School,1272 West Main Road,,Middletown,RI,02842,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"1272 W MAIN RD, MIDDLETOWN, RI, 02842",384353.726173165,164316.71755464165
157,624,,19308,Calvary Christian Preschool,Calvary Christian Preschool,Calvary,2,School,200 Turner Road,,Middletown,RI,02842,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"200 TURNER RD, MIDDLETOWN, RI, 02842",389584.83885175834,159500.12709839563
158,2573,,19334,East Bay Community Action Program Head Start @ Joel Peckham School,EastBay Community@Joel Peckham,EastBay Peckham,2,School,654 Green End Ave.,,Middletown,RI,02842,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"654 GREEN END AV, MIDDLETOWN, RI, 02842",389821.81917449314,155305.47663262088
159,623,,19307,Kinder Art,Kinder Art,Kinder Art,2,School,146 Aquidneck Avenue,,Middletown,RI,02842,PK - KF,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"146 AQUIDNECK AV, MIDDLETOWN, RI, 02842",387058.9894379707,149531.46235245367
160,629,,19328,KinderCare Learning Center-Middletown,KinderCare Learning Ctr,KinderCare,2,School,70 Corporate Place,,Middletown,RI,02842,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"70 CORPORATE PL, MIDDLETOWN, RI, 02842",383482.37245390785,162841.61588113543
161,620,,19304,"Little Friends, Inc","Little Friends, Inc.",Little Friends,2,School,33 Mitchells Lane,,Middletown,RI,02842,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,MULTIPLE MATCHES,100,"33 MITCHELLS LN, MIDDLETOWN, RI, 02842",392192.63373152004,165580.60996522813
162,621,,19305,Shining Star Preschool,Shining Star Preschool,Shining Star,2,School,365 Valley Road,,Middletown,RI,02842,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"365 VALLEY RD, MIDDLETOWN, RI, 02842",385648.8587558296,155254.66822275767
163,656,,20330,St. Peter's Preschool By-the-Sea,St. Peter's Preschool,St. Peter's,2,School,66 Central Street,PO Box 296,Narragansett,RI,02882,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"66 CENTRAL ST, NARRAGANSETT, RI, 02882",338884.1653443436,125840.91788459456
164,714,,22301,Block Island Early Learning Center,Block Island Early,Block Island,2,School,91 Chapel Street,,Block Island,RI,02807,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,95.12,"91 CHAPEL ST, NEW SHOREHAM, RI, 02807",311690.9935649224,32369.363255254895
165,2574,,21339,East Bay Community Action Program Head Start @ John Chafee Blvd,EastBay Community@John Chafee,EastBay Chafee,2,School,8 John H Chafee Blvd,,Newport,RI,02840,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,8 John Chafee Blvd Newport 02840,ONE MATCH,100,"8 JOHN H CHAFEE BLVD, NEWPORT, RI, 02840",379483.2774540245,157967.8515870479
166,688,,21306,The Emmanuel Day School,The Emmanuel Day School,Emmanuel Day,2,School,42 Dearborn Street,,Newport,RI,02840,PK - PK,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"42 DEARBORN ST, NEWPORT, RI, 02840",379529.78275525436,144429.01063899748
167,748,,23337,Children's Learning Express,Children's Learning Express,Children's,2,School,7525 Post Road,,North Kingstown,RI,02852,PK - KG,22,Pre School,RIDE_Mar 13 2023 12:58PM,Daycares,,ONE MATCH,100,"7525 POST RD, NORTH KINGSTOWN, RI, 02852",339832.1580232601,185861.43857401644
